시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,9,"27,000",0,4,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,9,"25,000",0,18,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,9,"23,000",0,6,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,9,"28,000",0,19,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,9,"25,000",0,18,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,9,"22,000",0,5,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,9,"25,400",0,9,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,9,"26,000",0,3,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,9,"27,000",0,11,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,10,"23,000",0,9,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,10,"28,000",0,5,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,10,"27,000",0,3,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,11,"21,500",0,3,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,11,"21,000",0,13,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,월세,75.94,201903,11,"3,000",90,21,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,12,"27,500",0,20,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,12,"25,000",0,27,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,12,"25,000",0,4,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,13,"23,000",0,13,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,13,"31,000",0,20,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,13,"23,000",0,18,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,14,"22,000",0,20,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,15,"29,000",0,17,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,월세,82.76,201903,15,"9,000",14,13,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,15,"23,200",0,25,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,15,"26,000",0,21,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,16,"30,000",0,4,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,16,"22,800",0,6,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,16,"23,000",0,18,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,16,"28,000",0,23,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,16,"29,000",0,15,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,17,"22,000",0,26,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,18,"27,700",0,5,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,18,"28,000",0,21,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,18,"22,000",0,4,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,18,"21,500",0,11,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,19,"28,500",0,11,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,19,"29,000",0,5,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,20,"28,000",0,25,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,20,"26,000",0,26,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,20,"22,000",0,14,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,20,"31,000",0,10,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,21,"23,000",0,19,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,22,"28,500",0,23,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,22,"27,000",0,15,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,22,"29,500",0,9,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,23,"21,500",0,3,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,23,"23,500",0,22,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,23,"26,000",0,16,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,23,"21,500",0,3,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,월세,57.92,201903,23,"1,000",100,9,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,24,"26,500",0,17,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,24,"27,000",0,14,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,24,"23,000",0,21,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,25,"22,000",0,8,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,25,"28,000",0,12,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,25,"26,800",0,27,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,25,"25,000",0,24,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,75.94,201903,26,"26,000",0,5,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,26,"28,500",0,10,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,26,"30,000",0,26,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,월세,57.92,201903,26,"3,000",75,7,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,월세,57.92,201903,26,"1,000",90,8,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,27,"23,500",0,14,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,82.76,201903,28,"29,000",0,14,2019,덕수천2로 150
경기도 고양덕양구 동산동,368-2,368,2,e편한세상 시티 삼송2차,전세,57.92,201903,28,"25,000",0,13,2019,덕수천2로 150
