시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,62.52,201701,6,8400,2,1987,대화10길 72
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.515,201701,10,10300,4,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.415,201701,31,9200,4,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.515,201702,19,9400,1,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.515,201702,23,8900,3,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,53.82,201703,10,6200,1,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,68.85,201703,10,11200,1,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,71.82,201704,24,11000,2,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,68.85,201704,28,7000,5,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,71.82,201705,12,11000,2,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,71.82,201705,20,9500,1,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,71.82,201705,30,9800,3,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.515,201706,7,10000,4,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,54.18,201706,8,7450,3,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.515,201706,19,8500,4,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,68.85,201706,20,8900,1,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.515,201706,24,8950,4,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,71.82,201707,20,11300,3,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.415,201708,5,10900,1,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.515,201708,22,10000,3,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,53.82,201709,11,8200,1,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.515,201709,15,7000,5,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,71.82,201710,9,10700,3,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.515,201711,28,8800,4,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,71.82,201711,30,10300,2,1987,대화11길 11
대전광역시 대덕구 대화동,01월 30일,30,1,소라,60.855,201703,18,7500,2,1990,동심1길 103
대전광역시 대덕구 대화동,01월 30일,30,1,소라,60.855,201703,26,6400,5,1990,동심1길 103
대전광역시 대덕구 대화동,01월 30일,30,1,소라,60.855,201705,25,7250,3,1990,동심1길 103
대전광역시 대덕구 대화동,01월 30일,30,1,소라,60.855,201706,5,6400,4,1990,동심1길 103
대전광역시 대덕구 대화동,01월 30일,30,1,소라,60.855,201707,25,6750,4,1990,동심1길 103
대전광역시 대덕구 대화동,01월 30일,30,1,소라,60.855,201709,19,6400,4,1990,동심1길 103
대전광역시 대덕구 대화동,01월 30일,30,1,소라,60.855,201711,22,6700,1,1990,동심1길 103
대전광역시 대덕구 대화동,16-163,16,163,신대화,56.24,201707,26,5000,2,1983,대전로 1255
대전광역시 대덕구 대화동,16-163,16,163,신대화,56.24,201710,11,5200,1,1983,대전로 1255
대전광역시 대덕구 대화동,16-163,16,163,신대화,56.24,201710,13,5400,2,1983,대전로 1255
대전광역시 대덕구 대화동,16-163,16,163,신대화,56.24,201710,20,6000,1,1983,대전로 1255
대전광역시 대덕구 대화동,16-163,16,163,신대화,56.24,201711,10,4950,4,1983,대전로 1255
대전광역시 대덕구 대화동,16-163,16,163,신대화,55.34,201711,14,3500,5,1983,대전로 1255
대전광역시 대덕구 대화동,253,253,0,오광무지개,63.81,201701,16,6000,5,1986,생산5길 22
대전광역시 대덕구 대화동,253,253,0,오광무지개,63.81,201704,6,7900,2,1986,생산5길 22
대전광역시 대덕구 대화동,253,253,0,오광무지개,54.54,201705,6,7500,4,1986,생산5길 22
대전광역시 대덕구 대화동,253,253,0,오광무지개,63.81,201709,15,7300,1,1986,생산5길 22
대전광역시 대덕구 대화동,253,253,0,오광무지개,54.54,201710,19,6450,2,1986,생산5길 22
대전광역시 대덕구 대화동,253,253,0,오광무지개,63.81,201710,27,7600,2,1986,생산5길 22
대전광역시 대덕구 대화동,253,253,0,오광무지개,63.81,201711,1,7300,4,1986,생산5길 22
대전광역시 대덕구 대화동,253,253,0,오광무지개,54.54,201711,11,6950,3,1986,생산5길 22
대전광역시 대덕구 대화동,229-12,229,12,장미,63.36,201702,4,7900,4,1986,동심5길 16
대전광역시 대덕구 대화동,229-12,229,12,장미,63.36,201704,10,7750,1,1986,동심5길 16
대전광역시 대덕구 대화동,229-12,229,12,장미,60.12,201704,11,7500,3,1986,동심5길 16
대전광역시 대덕구 대화동,229-12,229,12,장미,63.36,201705,4,7800,3,1986,동심5길 16
대전광역시 대덕구 대화동,229-12,229,12,장미,60.12,201706,4,8250,1,1986,동심5길 16
대전광역시 대덕구 대화동,229-12,229,12,장미,60.12,201712,22,7300,2,1986,동심5길 16
대전광역시 대덕구 덕암동,62-18,62,18,금성백조,44.02,201702,9,5300,3,1988,덕암로173번길 8
대전광역시 대덕구 덕암동,62-18,62,18,금성백조,44.02,201704,25,5900,3,1988,덕암로173번길 8
대전광역시 대덕구 덕암동,62-18,62,18,금성백조,44.02,201705,24,5300,4,1988,덕암로173번길 8
대전광역시 대덕구 덕암동,62-18,62,18,금성백조,31.39,201707,26,4200,1,1988,덕암로173번길 8
대전광역시 대덕구 덕암동,62-18,62,18,금성백조,44.02,201711,15,4500,1,1988,덕암로173번길 8
대전광역시 대덕구 덕암동,05월 13일,13,5,금호,54.93,201709,29,6000,2,1985,덕암북로 86
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201701,10,7200,9,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201701,10,7050,8,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201701,11,6850,7,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201702,16,6900,13,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201702,23,6300,8,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201702,23,6500,5,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201703,4,6730,15,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,34.58,201703,5,6000,10,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201704,14,6300,6,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201704,15,6550,11,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201704,27,6500,4,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201704,27,6200,11,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201705,4,6200,3,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201705,9,6200,3,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201705,11,6400,5,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,34.58,201705,22,6100,9,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201707,4,6300,4,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201707,20,6450,12,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201707,29,6600,11,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201708,21,5900,8,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201711,1,5100,2,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,Feb-46,46,2,리치빌,54.5087,201701,26,14000,5,2009,덕암로234번길 23
대전광역시 대덕구 덕암동,Feb-46,46,2,리치빌,54.5087,201703,13,16000,10,2009,덕암로234번길 23
대전광역시 대덕구 덕암동,Feb-46,46,2,리치빌,54.5087,201703,13,16000,6,2009,덕암로234번길 23
대전광역시 대덕구 덕암동,Feb-46,46,2,리치빌,54.5087,201703,13,16000,7,2009,덕암로234번길 23
대전광역시 대덕구 덕암동,Feb-46,46,2,리치빌,54.5087,201703,29,16000,7,2009,덕암로234번길 23
대전광역시 대덕구 덕암동,Feb-46,46,2,리치빌,54.5087,201704,27,16000,6,2009,덕암로234번길 23
대전광역시 대덕구 덕암동,Feb-46,46,2,리치빌,54.5087,201705,6,16000,6,2009,덕암로234번길 23
대전광역시 대덕구 덕암동,Feb-46,46,2,리치빌,54.5087,201706,8,16000,4,2009,덕암로234번길 23
대전광역시 대덕구 덕암동,Feb-46,46,2,리치빌,54.5087,201710,28,16000,13,2009,덕암로234번길 23
대전광역시 대덕구 덕암동,Feb-46,46,2,리치빌,54.5087,201710,30,16500,13,2009,덕암로234번길 23
대전광역시 대덕구 덕암동,09월 02일,9,2,미성하이빌,54.165,201702,16,12400,9,2006,덕암북로58번길 27
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,84.69,201702,4,19200,16,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,105.81,201703,10,20000,12,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,85,201704,19,17500,22,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,85,201706,8,19200,22,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,85,201706,12,16000,18,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,60,201706,27,13800,17,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,105.81,201707,2,18800,3,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,60,201707,6,13750,9,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,60,201707,21,13300,13,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,60,201708,11,13800,18,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,60,201708,29,13700,22,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,60,201712,11,13000,21,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,60,201712,11,13300,4,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,105.81,201712,13,19400,13,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,84.69,201712,15,18100,15,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,May-38,38,5,삼호(38-5),59.72,201711,16,5450,3,1991,덕암북로10번길 130
대전광역시 대덕구 덕암동,May-38,38,5,삼호(38-5),59.72,201711,30,5500,4,1991,덕암북로10번길 130
대전광역시 대덕구 덕암동,09월 03일,9,3,삼호(9-3),52.92,201706,30,6000,5,1991,덕암북로58번길 23
대전광역시 대덕구 덕암동,09월 03일,9,3,삼호(9-3),56.64,201709,18,5650,1,1991,덕암북로58번길 23
대전광역시 대덕구 덕암동,09월 03일,9,3,삼호(9-3),56.64,201711,1,5300,2,1991,덕암북로58번길 23
대전광역시 대덕구 덕암동,Jul-64,64,7,신원베스트빌,84.95,201709,22,14500,8,2004,덕암로167번길 26
대전광역시 대덕구 덕암동,08월 01일,8,1,아트빌,84.545,201711,25,12500,6,2003,덕암북로22번길 51
대전광역시 대덕구 덕암동,02월 04일,2,4,"원창주택(A,B동)",57,201710,28,5700,3,1990,덕암북로10번길 23
대전광역시 대덕구 덕암동,04월 01일,4,1,"원창주택(C,D동)",59.68,201702,3,5200,6,1991,덕암북로10번길 31
대전광역시 대덕구 덕암동,04월 01일,4,1,"원창주택(C,D동)",59.68,201704,10,6800,1,1991,덕암북로10번길 31
대전광역시 대덕구 덕암동,04월 01일,4,1,"원창주택(C,D동)",59.68,201708,16,6300,1,1991,덕암북로10번길 31
대전광역시 대덕구 덕암동,04월 01일,4,1,"원창주택(C,D동)",59.22,201710,17,6400,3,1991,덕암북로10번길 31
대전광역시 대덕구 덕암동,04월 01일,4,1,"원창주택(C,D동)",59.61,201711,7,7000,1,1991,덕암북로10번길 31
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201701,7,9400,7,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201701,10,9000,12,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,2,9100,9,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,5,9650,5,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,8,9100,7,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,9,8900,15,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,13,8400,1,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,17,9000,9,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,20,9000,3,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,21,9230,6,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,21,9500,7,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,21,9150,8,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,21,8450,1,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,21,9550,12,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,21,8700,1,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,21,9150,6,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,22,9300,11,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,23,9300,5,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,23,9100,14,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,23,9350,14,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201702,24,9200,2,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201703,2,9000,3,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201703,2,9100,15,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201703,2,9000,2,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201703,2,9100,8,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201703,2,9100,12,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201703,3,9000,9,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201703,5,9000,2,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201703,7,9400,6,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201703,12,9700,9,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201703,18,9700,12,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201703,31,9000,5,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201704,12,9300,11,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201704,18,9150,12,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201704,27,9125,3,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201705,3,9350,6,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201705,3,9100,9,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201705,4,9050,5,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201705,12,9100,13,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201705,16,9100,14,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201705,19,9500,15,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201705,22,9200,5,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201705,23,9400,9,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201705,28,9400,9,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201705,29,9000,14,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,12,9200,9,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,12,9100,4,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,12,9100,15,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,12,9000,3,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,12,9400,13,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,12,9300,10,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,12,9200,6,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,13,9750,4,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,14,9100,4,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,14,9100,3,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,19,9200,11,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201706,27,9200,12,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201707,5,9100,6,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201707,27,9200,14,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201708,5,9500,6,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201708,22,9100,4,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201709,2,9100,5,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201709,12,8900,8,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201709,15,8800,3,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201709,20,9300,5,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201709,22,9100,11,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201710,11,8800,3,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201710,11,8800,6,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201710,13,9300,7,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201710,14,9300,6,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201710,17,9200,2,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201710,27,9500,6,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201710,28,9000,6,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201711,23,9200,7,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201711,28,8000,2,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201712,4,9800,11,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201712,8,8800,5,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201712,9,8800,4,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201712,11,9000,8,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,207-45,207,45,두레마을,59.9788,201705,30,16000,6,2014,대덕대로1520번길 55
대전광역시 대덕구 목상동,207-45,207,45,두레마을,59.9788,201706,5,15600,5,2014,대덕대로1520번길 55
대전광역시 대덕구 목상동,204,204,0,두레마을 2차,53.7971,201704,29,13550,5,2014,대덕대로1486번길 65
대전광역시 대덕구 목상동,03월 23일,23,3,삼창,52.5,201705,30,5000,4,1985,대덕대로1524번길 37
대전광역시 대덕구 목상동,03월 23일,23,3,삼창,52.5,201711,17,3500,4,1985,대덕대로1524번길 37
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201701,10,13400,3,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201701,12,13800,6,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201701,19,13700,12,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201702,13,14500,8,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201702,22,13000,8,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201702,23,13250,3,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201703,21,13800,6,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201703,31,13700,13,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201704,13,13850,13,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201706,29,13700,9,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201707,25,14000,6,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201708,9,14200,13,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201708,14,14100,1,1999,대덕대로1470번길 27
