시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201708,19,29500,2,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201708,19,29500,9,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,101.96,201708,26,34600,4,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,101.96,201708,29,34300,3,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201709,2,31500,2,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,101.92,201709,4,36000,14,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,101.92,201709,7,31000,14,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.99,201709,9,31700,12,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,101.92,201709,20,36000,8,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.99,201709,30,31000,10,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,101.96,201710,10,36400,14,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201710,14,28700,3,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,101.92,201710,18,36500,10,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201710,18,32500,13,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,101.96,201711,3,45000,15,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201711,8,30500,6,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201711,16,30000,7,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201711,17,27000,11,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,133.77,201711,18,45600,6,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.99,201711,20,31900,8,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201711,25,30500,13,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201712,2,38000,15,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,101.96,201712,8,34200,3,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201712,9,32400,12,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.99,201712,18,31800,4,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,101.92,201712,22,32500,4,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,201712,23,32000,12,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,147.94,201701,10,42800,1,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201701,11,34800,9,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.93,201701,11,30000,8,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,125.79,201701,18,45200,15,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201701,31,30800,2,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201702,1,30300,5,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201702,3,33700,12,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201702,4,32700,14,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201702,16,36500,11,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201702,17,36500,6,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201702,23,29500,7,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201703,1,32600,12,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201703,3,33500,7,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201703,13,34300,12,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.93,201703,20,29300,3,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,125.79,201703,20,45400,15,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201703,23,31000,5,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201704,1,33400,10,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201704,14,31200,2,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.93,201704,20,29500,11,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201704,22,31000,1,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201705,19,37300,10,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201705,20,32000,5,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,147.94,201706,1,51000,15,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201706,10,30300,4,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201706,12,32500,8,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201706,14,31000,1,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201706,14,32500,1,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.93,201706,20,28500,3,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201706,20,30250,3,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201706,24,35900,5,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201707,6,35800,7,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,126.77,201707,10,37720,13,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.93,201707,28,29200,7,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,126.77,201708,7,38900,3,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,125.79,201708,14,42500,12,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.93,201708,16,31900,15,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201708,17,35450,9,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.93,201708,21,29200,13,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,126.77,201708,23,39300,2,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.93,201708,25,28900,6,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201709,21,28000,1,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201709,26,35500,7,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,147.94,201710,19,47000,14,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201710,21,32500,8,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,147.94,201711,11,44000,3,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201711,29,31800,5,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201712,4,28000,6,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201712,9,32500,8,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201712,13,28000,1,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,101.88,201712,16,33400,15,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.94,201712,22,30500,2,2008,명지오션시티11로 84
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201703,3,41000,10,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201703,27,43800,2,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201704,12,39900,2,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201704,14,41000,12,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201704,29,43000,2,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9341,201705,30,49000,13,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201708,25,44000,11,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9341,201709,16,46000,10,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201710,17,44400,10,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9341,201710,31,43000,16,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201711,6,43500,19,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201711,30,41000,4,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201712,2,41500,4,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201712,5,59500,20,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9341,201712,6,56600,20,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9341,201712,8,42900,5,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9145,201712,11,46500,12,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9341,201712,19,41000,6,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9341,201712,19,44800,17,2015,명지국제5로 30
부산광역시 강서구 명지동,3423,3423,0,명지 대방노블랜드 오션뷰1차,84.9341,201712,23,44800,10,2015,명지국제5로 30
부산광역시 강서구 명지동,3417,3417,0,명지 대방노블랜드 오션뷰2차,84.9985,201702,21,45000,20,2016,명지국제5로 11
부산광역시 강서구 명지동,3417,3417,0,명지 대방노블랜드 오션뷰2차,84.9975,201704,17,47500,13,2016,명지국제5로 11
부산광역시 강서구 명지동,3417,3417,0,명지 대방노블랜드 오션뷰2차,84.9975,201712,16,42900,15,2016,명지국제5로 11
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201701,10,20850,1,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201701,13,22289,16,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.3113,201701,14,19789,17,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201701,16,21689,4,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201701,31,22489,18,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201702,7,22789,15,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.3113,201702,13,19789,15,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.3113,201702,13,19889,18,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201702,16,21889,19,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9566,201702,21,23239,12,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.3113,201703,7,19989,10,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9566,201703,11,22289,11,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.3113,201703,15,18900,20,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.3113,201703,16,19388,3,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9566,201703,18,22489,17,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9395,201703,22,22889,4,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.3113,201704,1,20189,16,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9566,201704,4,23189,16,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.3113,201704,17,20089,17,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.3113,201704,17,21089,19,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9566,201705,9,23139,14,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9566,201705,26,23089,8,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9566,201706,5,23089,9,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9246,201706,6,23089,9,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201706,7,23000,19,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201706,9,24000,7,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201706,12,22000,3,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9246,201706,13,23350,15,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9566,201706,17,23389,15,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9566,201706,30,23300,19,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.227,201707,1,20100,6,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201707,3,22789,13,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9566,201707,11,23389,14,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201709,30,25000,8,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9395,201710,26,20900,13,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201711,13,23000,20,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201712,6,24000,17,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201712,12,28000,7,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.3113,201712,14,23500,1,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,59.9858,201712,21,26000,20,2016,명지국제5로 141
부산광역시 강서구 명지동,3328,3328,0,명지 협성휴포레,54.3113,201712,23,25100,16,2016,명지국제5로 141
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201701,23,28850,14,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,84.2591,201703,8,41900,19,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201703,25,29000,11,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,84.2591,201704,15,36800,3,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,84.3911,201705,12,37500,1,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201705,31,32700,18,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201707,8,30500,4,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201707,10,34000,27,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201707,13,31700,23,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.254,201707,31,31300,20,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201708,7,33000,26,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.254,201708,25,31500,18,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201709,9,30500,21,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201709,26,30750,13,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,84.3911,201709,28,41700,18,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,84.2591,201710,16,39900,11,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201710,18,32400,13,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201710,20,33600,24,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201710,25,31800,17,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,201711,7,30800,2,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,84.247,201711,8,40000,22,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,84.2591,201711,30,38800,2,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,84.2591,201712,27,38500,1,2015,명지국제5로 59
부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,84.2591,201712,30,49500,29,2015,명지국제5로 59
부산광역시 강서구 명지동,3343,3343,0,명지2차금강펜테리움센트럴파크,66.5263,201702,11,26000,6,2016,명지국제5로 109
부산광역시 강서구 명지동,3343,3343,0,명지2차금강펜테리움센트럴파크,66.0657,201705,16,31800,26,2016,명지국제5로 109
