시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201706,17,"1,000",68,16,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201706,17,"10,000",40,30,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201706,17,"18,000",0,9,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201706,17,"18,000",0,21,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201706,17,"18,000",0,34,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,42.84,201706,17,"4,000",125,25,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,42.84,201706,19,"34,000",0,33,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.27,201706,20,"20,000",0,6,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.44,201706,20,"1,000",80,17,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.27,201706,20,"19,000",0,12,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.44,201706,20,"3,000",70,14,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.25,201706,20,"1,000",85,19,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.29,201706,21,"18,000",0,34,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201706,22,"19,000",0,33,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201706,22,"18,500",0,19,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.72,201706,22,"18,500",0,24,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.72,201706,23,"18,000",0,27,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.72,201706,23,"3,000",52,23,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,42.84,201706,23,"2,000",135,28,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201706,23,"8,000",40,12,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201706,24,"18,000",0,11,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201706,26,"5,000",45,27,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201706,26,"5,000",47,22,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201706,26,"4,500",40,10,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201706,27,"1,000",65,31,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201706,28,"18,500",0,5,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.41,201706,28,"5,000",45,11,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201706,29,"18,000",0,8,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201706,30,"5,000",50,6,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201706,30,"18,000",0,6,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.25,201707,1,"24,000",0,27,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.27,201707,1,"2,000",60,11,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.44,201707,1,"5,000",60,16,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,1,"1,000",65,20,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25,201707,1,"14,000",15,12,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201707,1,"19,000",0,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.27,201707,3,"19,500",0,24,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201707,4,"3,000",57,29,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.29,201707,4,500,70,25,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.44,201707,5,"1,000",75,19,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201707,5,"19,000",0,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,5,"1,000",65,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.44,201707,5,"3,000",60,4,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,42.79,201707,6,"4,000",125,13,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.27,201707,6,"1,000",65,22,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,6,"2,000",60,10,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.44,201707,7,"2,000",75,17,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.27,201707,7,"1,000",67,33,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201707,8,"5,000",47,8,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,10,"1,000",60,28,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.72,201707,10,"3,000",55,21,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201707,10,"19,000",0,19,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,42.84,201707,11,"35,000",0,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25,201707,11,500,70,22,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,12,"5,500",45,14,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.29,201707,12,"14,500",25,12,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,47.79,201707,12,"36,000",0,11,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201707,12,"3,000",45,7,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25,201707,13,"1,000",66,14,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,13,"6,000",40,28,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201707,13,"18,300",0,14,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.72,201707,13,"20,000",0,9,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201707,14,"24,000",0,25,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25,201707,14,"3,500",55,33,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201707,14,"1,000",65,16,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,14,"4,000",50,20,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.39,201707,14,"17,000",0,25,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201707,14,"23,500",0,24,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,15,"3,000",60,13,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201707,15,"7,000",35,4,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.41,201707,15,"4,000",55,7,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201707,15,"2,000",60,25,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201707,15,"3,000",55,29,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201707,15,"22,500",0,6,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.25,201707,15,"23,000",0,19,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201707,15,"18,000",0,4,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25,201707,17,"18,500",0,23,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201707,17,"3,000",55,25,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,17,750,68,32,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,47.79,201707,17,"35,500",0,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.27,201707,18,"2,000",60,5,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,42.84,201707,18,"3,000",140,30,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25,201707,18,"1,000",65,24,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.27,201707,18,"1,000",65,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,19,"4,500",50,17,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,19,"17,500",5,24,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201707,20,"18,500",0,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25,201707,20,"3,000",55,5,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201707,20,"7,000",35,6,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,42.84,201707,20,"2,000",140,16,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.25,201707,20,"24,000",0,22,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201707,21,"17,000",0,19,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,22,"3,000",55,31,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,58.21,201707,24,"25,000",80,3,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201707,24,"23,000",0,23,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,47.79,201707,24,"35,700",0,11,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.72,201707,25,"4,000",55,8,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.25,201707,25,"22,500",0,11,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.46,201707,25,"5,000",45,27,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,26,"2,000",60,16,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.29,201707,26,"18,500",0,5,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201707,26,"20,000",0,23,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.39,201707,26,"18,000",0,6,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.72,201707,26,"3,000",55,4,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201707,26,"24,000",0,19,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201707,27,"22,500",0,10,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.44,201707,27,"1,000",80,29,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25,201707,28,"14,000",20,9,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.39,201707,28,"2,000",60,4,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201707,28,"18,800",0,28,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201707,28,"1,000",65,33,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.29,201707,28,"18,000",0,29,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201707,29,"17,000",0,28,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.72,201707,29,"2,000",60,14,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.72,201708,3,"19,500",0,17,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201708,3,"1,000",65,27,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201708,3,"1,000",65,9,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201708,3,"18,000",0,11,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.27,201708,3,"19,300",0,6,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,47.79,201708,4,"31,000",0,23,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.72,201708,4,"2,000",55,25,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201708,4,"22,000",0,30,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201708,4,"4,000",43,28,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.29,201708,4,"1,000",65,22,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201708,5,"18,000",0,15,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.29,201708,5,"18,000",0,28,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.72,201708,5,500,70,15,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201708,5,"3,000",57,4,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201708,5,"3,000",55,29,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,47.79,201708,5,"36,000",0,9,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201708,5,"18,000",0,7,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201708,7,"5,000",45,6,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201708,7,"7,000",35,4,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.44,201708,8,"5,000",60,19,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201708,8,"7,000",35,18,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.29,201708,8,"18,800",0,13,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201708,10,"1,500",65,27,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25,201708,10,"19,500",0,34,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201708,11,"19,000",0,22,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201708,11,"18,500",0,7,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201708,14,"6,000",45,33,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.72,201708,14,"1,000",68,29,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201708,14,"22,500",0,16,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201708,14,"2,000",60,8,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,48.16,201708,15,"36,500",0,28,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201708,15,"21,000",0,4,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.39,201708,15,"17,000",0,22,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201708,16,"19,000",0,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201708,17,500,70,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201708,17,"4,000",50,31,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.72,201708,19,"18,500",0,14,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201708,19,"18,000",0,5,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,47.79,201708,19,"35,000",0,22,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201708,19,"1,000",65,12,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,48.16,201708,19,"35,500",0,31,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25,201708,19,500,70,10,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.25,201708,21,"24,000",0,7,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.39,201708,21,"15,000",20,31,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201708,21,"20,000",0,29,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,47.79,201708,21,"37,000",0,4,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,47.79,201708,22,"38,000",0,24,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.72,201708,22,"1,000",65,21,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.29,201708,22,"2,000",60,20,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201708,23,"19,000",0,7,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201708,25,"18,500",0,28,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.72,201708,28,"19,500",0,6,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25,201708,28,"1,000",65,27,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,48.16,201708,29,"36,500",0,11,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.27,201708,30,"1,000",65,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201708,30,"1,000",65,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.44,201708,31,500,83,6,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.72,201708,31,"19,000",0,15,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201708,31,"18,500",0,5,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,47.79,201708,31,"37,000",0,17,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25,201709,1,"19,500",0,20,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.29,201709,1,"1,000",65,21,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201709,2,"19,000",0,12,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201709,4,"1,000",65,14,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201709,4,"2,000",60,5,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201709,4,"19,000",0,7,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.39,201709,4,"3,000",55,13,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201709,5,"2,000",62,27,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25,201709,6,"3,500",55,33,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201709,6,"1,000",65,10,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.39,201709,7,"1,000",65,29,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.25,201709,8,"23,000",0,25,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.27,201709,14,"20,000",0,19,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,47.79,201709,14,"35,700",0,12,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201709,14,"19,000",0,14,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201709,15,"1,000",65,16,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.39,201709,16,500,70,23,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25,201709,16,"18,800",0,7,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201709,18,"19,500",0,32,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,47.79,201709,21,"2,000",140,34,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,42.84,201709,22,"37,000",0,7,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.44,201709,25,"1,000",80,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201709,25,"23,000",0,30,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,48.16,201709,28,"3,000",140,27,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201709,29,"20,000",0,27,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201709,29,"23,000",0,5,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201709,30,"20,000",0,12,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201709,30,"23,000",0,26,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,25.08,201709,30,"19,000",0,30,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.29,201710,9,"3,000",55,11,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201710,9,"3,000",55,31,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201710,9,"1,000",65,12,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.72,201710,11,"10,000",40,14,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201710,12,"24,000",0,22,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,44.29,201710,13,"8,000",120,4,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201710,14,"19,000",0,19,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201710,14,"3,000",60,12,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201710,14,"19,500",0,22,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201710,16,"1,000",65,31,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201710,16,"1,000",65,8,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.08,201710,16,"1,000",68,27,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,24.98,201710,17,"20,000",0,15,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.27,201710,17,"5,000",45,31,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201710,17,"23,000",0,7,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,29.25,201710,18,"5,000",60,5,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,전세,29.44,201710,21,"23,500",0,25,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,25.39,201710,21,"3,000",60,9,2015, 
경기도 성남분당구 정자동,162-2,162,2,정자동3차 푸르지오 시티,월세,24.98,201710,21,"1,000",65,28,2015, 
