시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201801,14,"24,000",0,19,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,77.51,201801,15,"6,000",90,6,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201801,17,"24,000",0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201801,18,"23,000",0,9,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201801,27,"29,000",0,20,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201801,31,"27,000",0,10,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201802,3,"22,000",0,3,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201802,9,"24,000",0,11,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201802,9,"23,000",0,14,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201802,10,"23,500",0,24,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201802,10,"22,000",0,3,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201802,10,"24,000",0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201802,10,"27,000",0,4,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201802,10,"24,000",0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201802,11,"23,500",0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201802,21,"31,000",0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201802,24,"24,000",0,17,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201802,24,"24,000",0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201802,24,"25,000",0,20,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201803,2,"25,000",0,18,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201803,5,"30,000",0,10,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,73.51,201803,7,"28,000",0,3,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201803,9,"23,000",0,12,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201803,10,"25,000",0,11,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201803,10,"31,000",0,12,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,77.51,201803,10,"25,000",35,7,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201803,13,"25,000",0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201803,14,"24,500",0,23,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201803,17,"24,000",0,3,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201803,17,"25,000",0,14,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201803,20,"30,000",0,3,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201803,21,"31,000",0,23,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201803,21,"31,000",0,23,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201803,24,"28,000",0,14,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201803,24,"29,000",0,18,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201803,24,"23,000",0,9,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201803,25,"26,000",0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201803,29,"29,000",0,13,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201803,29,"24,000",0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201803,30,"20,000",20,20,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201803,31,"25,000",0,17,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,2,"24,500",0,24,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,7,"25,000",0,6,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,7,"22,500",0,4,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,7,"30,000",0,8,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,7,"30,000",0,18,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,7,"30,000",0,13,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,7,"30,000",0,3,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,7,"26,000",0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,7,"25,000",0,15,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201804,8,"2,000",80,24,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,8,"24,500",0,7,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,8,"24,000",0,8,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,9,"29,000",0,22,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,77.51,201804,10,"6,000",90,5,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,11,"30,000",0,16,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,12,"23,500",0,19,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,69.66,201804,13,"5,000",80,6,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201804,13,"27,000",0,22,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201804,14,"3,000",75,21,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,14,"29,000",0,7,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,14,"25,000",0,18,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,69.66,201804,14,"5,000",90,25,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,15,"33,000",0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,16,"23,000",0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,17,"24,000",0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,18,"31,000",0,22,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,20,"25,000",0,11,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,21,"25,000",0,22,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,21,"24,000",0,12,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,21,"31,000",0,19,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,24,"23,000",0,9,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,25,"23,000",0,6,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,26,"28,000",0,17,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,27,"28,000",0,17,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,27,"25,000",0,7,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,27,"29,000",0,20,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,27,"28,000",0,3,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201804,27,"3,000",75,19,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201804,28,"3,000",70,6,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201804,28,"27,000",0,8,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,28,"29,700",0,6,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,28,"25,000",0,24,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,29,"30,000",0,18,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,30,"24,500",0,4,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201804,30,"24,500",0,10,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201804,30,"28,000",0,20,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,1,"33,000",0,9,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,1,"23,500",0,6,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,2,"25,000",0,6,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,3,"24,500",0,12,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,73.51,201805,4,"2,000",85,12,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,4,"28,000",0,4,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,4,"24,500",0,11,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,5,"25,500",0,21,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,5,"30,000",0,19,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,5,"29,000",0,23,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201805,5,"5,000",80,19,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,73.51,201805,8,"26,000",0,19,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,8,"21,500",0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,8,"28,500",0,19,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,9,"31,000",0,10,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,10,"28,000",0,4,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,77.51,201805,10,"5,000",80,4,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,77.51,201805,10,"12,000",60,18,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,77.51,201805,10,"5,000",90,15,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201805,12,"28,500",0,7,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,12,"23,000",0,6,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,15,"23,500",0,4,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,16,"23,500",0,20,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,17,"26,000",0,13,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,18,"32,000",0,14,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201805,18,"3,000",84,16,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201805,19,"3,000",80,23,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,19,"31,000",0,4,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,19,"29,000",0,23,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201805,19,"25,500",0,22,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,20,"24,000",0,27,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,20,"25,000",0,9,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,20,"27,000",0,9,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,73.51,201805,21,"3,000",80,18,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,21,"30,000",0,21,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201805,23,"10,000",60,22,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201805,23,"26,500",0,21,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,23,"24,000",0,9,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,77.51,201805,23,"3,000",110,19,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,24,"28,500",0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,24,"32,000",0,24,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,25,"24,500",0,16,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,25,"23,000",0,12,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,26,"29,000",0,16,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,27,"24,500",0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,27,"27,000",0,10,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,28,"32,000",0,13,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201805,28,"4,000",70,4,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,69.66,201805,29,"3,000",92,21,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,77.51,201805,29,"15,000",50,18,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201805,29,"20,000",20,8,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,29,"24,000",0,24,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201805,29,"27,000",0,22,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,73.51,201805,30,"25,500",0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,30,"26,000",0,11,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201805,30,"23,000",0,22,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201805,30,"26,000",0,11,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,1,"29,000",0,17,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,1,"28,500",0,3,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,2,"25,000",0,21,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201806,2,"3,000",80,13,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201806,2,"26,500",0,20,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201806,2,"23,500",0,16,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,2,"26,000",0,4,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201806,2,"25,000",0,10,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,2,"29,000",0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,73.51,201806,3,"24,500",0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,3,"28,000",0,23,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201806,3,"27,000",0,15,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,3,"26,500",0,8,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,4,"26,500",0,9,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,77.51,201806,4,"5,000",80,9,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201806,5,"25,500",0,12,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,6,"30,000",0,18,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201806,6,"25,000",0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,6,"29,000",0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201806,6,"26,000",0,3,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,6,"29,000",0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,6,"26,000",0,10,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201806,6,"24,500",0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,6,"30,000",0,15,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201806,6,"25,000",0,10,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201806,7,"25,000",0,21,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,73.51,201806,7,"26,500",0,13,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,77.51,201806,7,"5,000",80,19,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,7,"26,000",0,17,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,8,"30,000",0,23,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201806,9,"3,000",85,16,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,9,"25,000",0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,9,"28,000",0,12,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,73.51,201806,11,"25,000",0,9,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,월세,54.32,201806,11,"5,000",70,23,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,69.66,201806,11,"25,000",0,14,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,12,"28,000",0,5,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,13,"25,000",0,14,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,13,"28,000",0,26,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,54.32,201806,13,"24,500",0,22,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,16,"27,000",0,7,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,16,"25,500",0,25,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,18,"33,000",0,14,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,18,"27,000",0,27,2018,동송로 33
경기도 고양덕양구 동산동,369,369,0,이편한세상시티삼송,전세,77.51,201806,19,"32,000",0,27,2018,동송로 33
