시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 고양덕양구 성사동,696,696,0,삼성홈타워오피스텔,월세,32.9,201610,14,500,45,8,2006,호국로 798
경기도 고양덕양구 성사동,696,696,0,삼성홈타워오피스텔,월세,47.43,201610,22,"1,000",60,13,2006,호국로 798
경기도 고양덕양구 성사동,696,696,0,삼성홈타워오피스텔,월세,31.76,201611,1,"1,000",30,12,2006,호국로 798
경기도 고양덕양구 성사동,696,696,0,삼성홈타워오피스텔,월세,47.43,201612,15,"2,000",50,5,2006,호국로 798
경기도 고양덕양구 성사동,696,696,0,삼성홈타워오피스텔,월세,47.43,201612,15,"1,000",55,12,2006,호국로 798
경기도 고양덕양구 성사동,700-8,700,8,어울림 오피스텔,전세,40.08,201601,11,"6,000",0,9,2010,고양대로 1367
경기도 고양덕양구 성사동,700-8,700,8,어울림 오피스텔,전세,40.08,201604,6,"6,500",0,6,2010,고양대로 1367
경기도 고양덕양구 성사동,700-8,700,8,어울림 오피스텔,전세,23.2,201605,26,"4,000",0,8,2010,고양대로 1367
경기도 고양덕양구 성사동,700-8,700,8,어울림 오피스텔,전세,40.08,201607,7,"6,000",0,9,2010,고양대로 1367
경기도 고양덕양구 성사동,700-8,700,8,어울림 오피스텔,전세,23.2,201609,5,"4,000",0,7,2010,고양대로 1367
경기도 고양덕양구 성사동,700-8,700,8,어울림 오피스텔,월세,21.65,201609,6,300,35,7,2010,고양대로 1367
경기도 고양덕양구 성사동,700-8,700,8,어울림 오피스텔,전세,21.65,201610,14,"4,000",0,8,2010,고양대로 1367
경기도 고양덕양구 성사동,700-8,700,8,어울림 오피스텔,전세,40.08,201611,22,"6,500",0,6,2010,고양대로 1367
경기도 고양덕양구 행신동,763-2,763,2,백산오피스텔,전세,41.92,201601,14,"10,500",0,4,2002,용현로5번길 24
경기도 고양덕양구 행신동,763-2,763,2,백산오피스텔,월세,41.92,201602,22,"1,000",60,5,2002,용현로5번길 24
경기도 고양덕양구 행신동,763-2,763,2,백산오피스텔,월세,41.92,201603,11,"3,000",40,4,2002,용현로5번길 24
경기도 고양덕양구 행신동,763-2,763,2,백산오피스텔,월세,30.32,201603,26,300,55,8,2002,용현로5번길 24
경기도 고양덕양구 행신동,763-2,763,2,백산오피스텔,월세,38.12,201606,15,"1,000",50,4,2002,용현로5번길 24
경기도 고양덕양구 행신동,763-2,763,2,백산오피스텔,월세,30.32,201608,11,500,50,5,2002,용현로5번길 24
경기도 고양덕양구 행신동,763-2,763,2,백산오피스텔,월세,30.32,201609,3,500,50,7,2002,용현로5번길 24
경기도 고양덕양구 행신동,763-2,763,2,백산오피스텔,월세,41.92,201609,6,"2,000",50,4,2002,용현로5번길 24
경기도 고양덕양구 행신동,763-2,763,2,백산오피스텔,월세,41.92,201609,8,"1,000",60,6,2002,용현로5번길 24
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,전세,30.66,201601,11,"6,500",0,8,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,월세,18,201601,16,"2,000",20,3,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,월세,17.96,201601,20,300,33,9,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,월세,18,201601,26,300,33,9,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,월세,41.61,201603,22,"7,500",10,3,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,전세,41.61,201605,19,"8,000",0,8,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,월세,18,201606,8,300,35,7,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,월세,18,201608,15,300,34,6,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,월세,18,201609,13,300,33,2,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,전세,18,201610,20,"6,000",0,3,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,전세,18,201611,2,"5,800",0,9,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,전세,30.66,201611,2,"6,500",0,8,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,월세,18,201612,13,300,35,5,2002,용현로 21
경기도 고양덕양구 행신동,758-1,758,1,송악모노빌,전세,18,201612,16,"6,000",0,10,2002,용현로 21
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,22.4,201601,26,500,40,8,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,27.65,201602,1,"1,000",40,5,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,27.65,201602,1,"1,000",40,4,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,22.4,201602,13,500,37,3,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,22.4,201602,16,500,35,2,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,22.4,201602,18,"1,000",33,8,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,전세,22.4,201602,23,"5,000",0,9,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,25.09,201602,25,500,38,9,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,22.4,201602,25,500,38,4,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,전세,22.4,201602,29,"5,000",0,9,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,27.65,201603,21,500,43,2,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,22.4,201603,21,500,35,6,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,전세,20.75,201603,26,"6,500",0,6,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,전세,22.58,201603,30,"5,500",0,2,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,20.75,201605,9,500,35,9,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,22.4,201606,7,500,40,9,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,22.4,201607,12,"1,500",30,7,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,전세,20.75,201607,22,"4,300",0,2,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,22.4,201608,26,500,38,8,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,20.75,201610,19,500,35,8,2002,무원로 22
경기도 고양덕양구 행신동,712-1,712,1,행신동센스빌,월세,22.4,201611,3,500,40,5,2002,무원로 22
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201601,8,"2,000",40,7,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201601,11,500,50,17,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,49.61,201601,12,"1,000",70,3,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201602,17,500,52,13,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201602,18,500,50,24,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,49.61,201602,19,"3,000",60,14,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201602,19,"4,000",30,14,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201603,12,"1,000",50,23,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,전세,49.61,201603,15,"14,000",0,8,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,전세,30.59,201603,16,"10,000",0,3,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,전세,49.61,201603,21,"14,000",0,21,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201603,21,"6,000",20,5,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201603,24,500,55,24,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,31.8,201603,28,"6,000",20,14,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,38.12,201603,28,500,60,13,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201604,14,500,50,6,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201604,14,500,53,19,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,31.8,201604,16,"1,000",50,13,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,49.61,201604,19,"1,000",75,17,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201605,1,500,55,11,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201605,22,500,55,14,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,38.12,201605,23,"1,000",55,25,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201605,25,500,53,21,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201605,27,500,52,16,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201606,15,"1,000",48,8,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,전세,30.59,201606,20,"9,500",0,12,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201607,16,"4,000",35,16,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201607,18,500,53,10,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201607,29,"2,500",40,22,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201608,11,350,56,18,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201609,19,"1,000",48,13,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,전세,30.59,201609,21,"9,500",0,14,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201609,29,500,55,20,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201610,1,500,53,22,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,38.12,201610,3,500,63,24,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201610,18,500,50,8,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201610,29,"2,000",42,19,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,31.8,201611,2,500,53,13,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201611,11,500,47,8,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,전세,30.59,201611,17,"10,000",0,24,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201611,21,"2,000",42,5,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201611,23,500,50,5,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,전세,30.59,201612,19,"9,500",0,8,2003,화정로 65
경기도 고양덕양구 화정동,965,965,0,오벨리스크,월세,30.59,201612,22,"1,000",50,12,2003,화정로 65
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,29.44,201601,6,350,45,3,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,29.25,201601,15,"2,000",40,14,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,29.25,201602,18,500,47,8,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,전세,29.25,201602,26,"7,000",0,15,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,전세,29.25,201603,14,"7,500",0,3,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,34.34,201604,12,500,48,9,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,37.1,201604,22,"2,000",42,10,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,48.88,201605,13,"1,000",57,4,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,29.25,201606,17,500,47,9,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,34.57,201609,2,"3,000",35,4,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,29.25,201610,18,"3,000",30,12,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,전세,29.25,201610,18,"6,800",0,4,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,30.38,201611,22,500,45,5,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,29.25,201612,15,"1,000",43,10,2002,화신로272번길 11
경기도 고양덕양구 화정동,984-7,984,7,우경싸이트빌,월세,34.57,201612,25,"3,000",35,4,2002,화신로272번길 11
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,43.68,201601,7,"1,500",53,7,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,34.43,201601,11,"2,000",37,9,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,전세,34.43,201601,16,"7,300",0,3,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,43.68,201601,26,"2,000",50,7,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,43.68,201602,6,"1,000",55,11,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,전세,48.48,201602,6,"10,000",0,8,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,41.16,201602,15,500,57,9,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,31.73,201603,1,"1,000",40,10,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,34.43,201603,1,"4,000",25,13,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,전세,34.43,201603,3,"7,600",0,4,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,34.43,201603,11,500,47,5,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,43.68,201603,11,500,60,11,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,41.16,201603,15,"1,000",50,6,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,34.43,201603,28,"3,000",30,5,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,43.68,201603,30,500,60,6,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,전세,41.16,201604,15,"8,500",0,3,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,전세,31.73,201604,19,"7,300",0,3,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,31.73,201604,20,500,47,12,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,48.48,201604,30,"1,000",60,11,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,34.43,201605,4,"1,000",42,11,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,31.73,201605,20,"1,000",42,10,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,34.43,201605,24,"1,000",42,7,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,전세,63,201605,28,"14,000",0,14,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,43.68,201605,31,"3,000",40,4,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,43.68,201606,23,"2,000",50,9,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,41.16,201606,30,"1,000",50,9,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,36.54,201607,4,500,56,13,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,34.43,201608,5,"5,000",20,14,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,43.68,201608,8,500,58,4,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,전세,63.45,201608,20,"14,000",0,14,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,43.68,201608,26,"1,000",53,3,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,전세,34.43,201609,10,"7,500",0,5,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,41.16,201609,21,"1,000",55,10,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,41.16,201609,23,500,57,14,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,41.16,201610,12,"7,500",30,14,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,43.68,201610,17,500,63,4,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,34.43,201611,24,500,47,11,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,전세,63.45,201612,2,"16,000",0,13,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,41.16,201612,16,500,58,4,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,43.68,201612,17,"1,000",55,9,2004,화신로 259
경기도 고양덕양구 화정동,1000-1,1000,1,화정건영캐스빌플러스,월세,48.48,201612,23,"2,000",50,9,2004,화신로 259
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,31.92,201601,5,"1,000",45,6,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,27.95,201601,27,"1,000",42,4,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,23.95,201601,28,"2,000",35,15,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,27.95,201601,28,500,45,7,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,27.95,201602,17,"1,000",42,4,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,27.95,201602,17,"1,000",42,4,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,30.72,201602,23,500,50,12,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,31.92,201603,1,"1,000",45,10,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,27.95,201603,16,"2,000",40,8,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,31.92,201604,2,"1,000",45,2,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,31.92,201604,13,"5,000",20,3,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,전세,31.92,201604,26,"9,500",0,2,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,42.88,201605,11,"2,000",55,15,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,30.72,201605,16,"1,000",45,10,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,23.95,201605,23,"2,000",38,15,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,30.72,201606,2,"2,000",35,8,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,30.72,201606,13,"2,000",35,8,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,42.88,201606,16,"2,000",55,11,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,30.72,201606,21,500,47,12,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,31.92,201606,24,500,50,10,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,전세,42.88,201606,25,"11,500",0,5,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,31.92,201607,31,"1,000",45,6,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,30.72,201609,19,500,45,5,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,30.72,201611,25,500,50,14,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,31.92,201612,1,"1,000",45,3,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,31.92,201612,6,500,50,9,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,30.72,201612,20,"2,000",35,14,2003,백양로 59
경기도 고양덕양구 화정동,986-8,986,8,화정대우마이빌,월세,42.88,201612,20,"1,000",65,11,2003,백양로 59
경기도 고양일산동구 백석동,1301-2,1301,2,넥스빌,월세,64.23,201601,5,"1,000",75,8,2003,장백로 8
경기도 고양일산동구 백석동,1301-2,1301,2,넥스빌,전세,68.05,201602,20,"13,000",0,8,2003,장백로 8
경기도 고양일산동구 백석동,1301-2,1301,2,넥스빌,월세,58.22,201605,16,"4,700",55,4,2003,장백로 8
경기도 고양일산동구 백석동,1301-2,1301,2,넥스빌,전세,58.22,201605,27,"13,500",0,5,2003,장백로 8
경기도 고양일산동구 백석동,1301-2,1301,2,넥스빌,전세,68.05,201612,27,"16,000",0,7,2003,장백로 8
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,34.45,201601,4,"12,000",0,2,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,40.54,201601,11,"1,000",62,8,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201601,11,"1,000",55,6,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201601,11,"2,000",50,10,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201601,18,500,60,8,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201601,26,500,55,6,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,40.54,201601,27,"1,000",60,7,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,37.57,201601,29,"11,500",0,10,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201602,3,500,60,4,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201602,11,"9,500",10,9,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201602,23,500,60,2,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201602,24,"1,000",57,4,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,37.57,201603,14,500,63,3,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,37.57,201603,17,"9,200",0,2,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,월세,34.45,201603,18,"1,000",53,6,2004,일산로 74-17
경기도 고양일산동구 백석동,1239-2,1239,2,대방 샤인밸리,전세,40.54,201603,19,"12,000",0,2,2004,일산로 74-17
